,sched_dep_datetime (mod),dep_time,sched_dep_time,dep_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
5891,2013-07-13 19:51:00,20:36,20:01,35.0,Virgin America,61.0,JFK,7.0,,0.00,30.23,10.0,3.0,4.0,4.0,4.0
5892,2013-07-13 20:51:00,21:38,20:49,49.0,JetBlue Airways,104.0,JFK,7.0,,0.00,30.25,9.0,3.0,4.0,4.0,4.0
5893,2013-07-13 21:51:00,21:53,21:50,3.0,American Airlines Inc.,-52.0,JFK,8.0,,0.00,30.25,8.0,4.0,5.0,,
5894,2013-07-13 22:51:00,23:02,22:45,17.0,JetBlue Airways,58.0,JFK,8.0,,0.00,30.26,8.0,4.0,4.0,4.0,4.0
5895,2013-07-14 06:51:00,07:00,07:00,0.0,Delta Air Lines Inc.,-28.0,JFK,3.0,,0.00,30.31,6.0,4.0,4.0,,
5896,2013-07-14 06:51:00,07:52,07:00,52.0,JetBlue Airways,113.0,JFK,3.0,,0.00,30.31,6.0,4.0,4.0,,
5897,2013-07-14 06:51:00,07:14,07:15,-1.0,Virgin America,-14.0,JFK,3.0,,0.00,30.31,6.0,4.0,4.0,,
5898,2013-07-14 07:51:00,07:29,07:30,-1.0,American Airlines Inc.,-42.0,JFK,3.0,,0.00,30.31,10.0,4.0,,,
5899,2013-07-14 08:51:00,08:45,08:40,5.0,United Air Lines Inc.,-16.0,JFK,4.0,,0.00,30.32,8.0,2.0,3.0,3.0,
5900,2013-07-14 08:51:00,08:58,09:00,-2.0,Delta Air Lines Inc.,-35.0,JFK,4.0,,0.00,30.32,8.0,2.0,3.0,3.0,
5901,2013-07-14 08:51:00,10:25,09:15,70.0,American Airlines Inc.,102.0,JFK,4.0,,0.00,30.32,8.0,2.0,3.0,3.0,
5902,2013-07-14 09:51:00,09:32,09:25,7.0,Virgin America,-24.0,JFK,7.0,,0.00,30.32,8.0,2.0,3.0,4.0,
5903,2013-07-14 09:51:00,09:30,09:35,-5.0,JetBlue Airways,-30.0,JFK,7.0,,0.00,30.32,8.0,2.0,3.0,4.0,
5904,2013-07-14 10:51:00,10:28,10:30,-2.0,American Airlines Inc.,-32.0,JFK,8.0,,0.00,30.33,10.0,2.0,3.0,3.0,4.0
5905,2013-07-14 10:51:00,11:15,11:20,-5.0,United Air Lines Inc.,-51.0,JFK,8.0,,0.00,30.33,10.0,2.0,3.0,3.0,4.0
5906,2013-07-14 11:51:00,11:52,12:00,-8.0,American Airlines Inc.,-36.0,JFK,9.0,,0.00,30.34,9.0,2.0,3.0,3.0,4.0
5907,2013-07-14 11:51:00,12:00,12:00,0.0,Delta Air Lines Inc.,-30.0,JFK,9.0,,0.00,30.34,9.0,2.0,3.0,3.0,4.0
5908,2013-07-14 11:51:00,12:06,12:08,-2.0,JetBlue Airways,-43.0,JFK,9.0,,0.00,30.34,9.0,2.0,3.0,3.0,4.0
5909,2013-07-14 12:51:00,13:00,13:00,0.0,Virgin America,-26.0,JFK,11.0,,0.00,30.34,10.0,2.0,3.0,4.0,4.0
5910,2013-07-14 13:51:00,13:35,13:45,-10.0,American Airlines Inc.,-32.0,JFK,10.0,,0.00,30.33,10.0,2.0,3.0,4.0,4.0
5911,2013-07-14 14:51:00,15:11,14:51,20.0,United Air Lines Inc.,56.0,JFK,12.0,,0.00,30.32,10.0,3.0,3.0,4.0,4.0
5912,2013-07-14 15:51:00,15:34,15:30,4.0,Delta Air Lines Inc.,-33.0,JFK,9.0,,0.00,30.32,10.0,3.0,4.0,4.0,
5913,2013-07-14 15:51:00,15:45,15:45,0.0,American Airlines Inc.,-54.0,JFK,9.0,,0.00,30.32,10.0,3.0,4.0,4.0,
5914,2013-07-14 16:51:00,16:34,16:30,4.0,JetBlue Airways,-47.0,JFK,12.0,,0.00,30.31,10.0,3.0,4.0,4.0,
5915,2013-07-14 16:51:00,17:35,16:55,40.0,Virgin America,28.0,JFK,12.0,,0.00,30.31,10.0,3.0,4.0,4.0,
5916,2013-07-14 16:51:00,17:56,17:00,56.0,Delta Air Lines Inc.,46.0,JFK,12.0,,0.00,30.31,10.0,3.0,4.0,4.0,
5917,2013-07-14 16:51:00,17:05,17:10,-5.0,American Airlines Inc.,-55.0,JFK,12.0,,0.00,30.31,10.0,3.0,4.0,4.0,
5918,2013-07-14 17:51:00,18:11,17:55,16.0,United Air Lines Inc.,-15.0,JFK,16.0,,0.00,30.3,10.0,3.0,3.0,4.0,4.0
5919,2013-07-14 17:51:00,18:16,18:15,1.0,Delta Air Lines Inc.,-59.0,JFK,16.0,,0.00,30.3,10.0,3.0,3.0,4.0,4.0
5920,2013-07-14 18:51:00,19:21,19:15,6.0,American Airlines Inc.,-45.0,JFK,15.0,,0.00,30.29,10.0,3.0,3.0,4.0,
5921,2013-07-14 19:51:00,20:15,20:01,14.0,Virgin America,-23.0,JFK,15.0,,0.00,30.28,10.0,3.0,3.0,4.0,
5922,2013-07-14 20:51:00,20:33,20:25,8.0,United Air Lines Inc.,1.0,JFK,13.0,,0.00,30.27,10.0,3.0,3.0,3.0,
5923,2013-07-14 20:51:00,20:47,20:49,-2.0,JetBlue Airways,-52.0,JFK,13.0,,0.00,30.27,10.0,3.0,3.0,3.0,
5924,2013-07-14 20:51:00,20:59,21:00,-1.0,Delta Air Lines Inc.,-64.0,JFK,13.0,,0.00,30.27,10.0,3.0,3.0,3.0,
5925,2013-07-14 21:51:00,21:53,21:50,3.0,American Airlines Inc.,-37.0,JFK,17.0,21.0,0.00,30.26,10.0,2.0,3.0,3.0,
5926,2013-07-14 22:51:00,22:42,22:45,-3.0,JetBlue Airways,-25.0,JFK,15.0,,0.00,30.26,10.0,2.0,3.0,,
5927,2013-07-15 06:51:00,06:20,06:30,-10.0,United Air Lines Inc.,-67.0,JFK,9.0,,0.00,30.24,10.0,2.0,,,
5928,2013-07-15 06:51:00,07:05,07:00,5.0,JetBlue Airways,-21.0,JFK,9.0,,0.00,30.24,10.0,2.0,,,
5929,2013-07-15 06:51:00,06:54,07:00,-6.0,Delta Air Lines Inc.,-48.0,JFK,9.0,,0.00,30.24,10.0,2.0,,,
5930,2013-07-15 06:51:00,07:09,07:15,-6.0,Virgin America,-42.0,JFK,9.0,,0.00,30.24,10.0,2.0,,,
5931,2013-07-15 07:51:00,07:27,07:30,-3.0,American Airlines Inc.,-43.0,JFK,8.0,,0.00,30.24,10.0,2.0,,,
5932,2013-07-15 08:51:00,08:35,08:40,-5.0,United Air Lines Inc.,-20.0,JFK,6.0,,0.00,30.24,10.0,2.0,,,
5933,2013-07-15 08:51:00,09:06,09:00,6.0,Delta Air Lines Inc.,-23.0,JFK,6.0,,0.00,30.24,10.0,2.0,,,
5934,2013-07-15 08:51:00,09:19,09:15,4.0,American Airlines Inc.,-21.0,JFK,6.0,,0.00,30.24,10.0,2.0,,,
5935,2013-07-15 09:51:00,09:26,09:25,1.0,Virgin America,-37.0,JFK,0.0,,0.00,30.25,10.0,2.0,3.0,,
5936,2013-07-15 09:51:00,09:30,09:35,-5.0,JetBlue Airways,-50.0,JFK,0.0,,0.00,30.25,10.0,2.0,3.0,,
5937,2013-07-15 10:51:00,10:22,10:30,-8.0,American Airlines Inc.,-38.0,JFK,9.0,,0.00,30.25,10.0,2.0,3.0,,
5938,2013-07-15 11:51:00,11:25,11:25,0.0,United Air Lines Inc.,-37.0,JFK,9.0,,0.00,30.25,10.0,2.0,3.0,,
5939,2013-07-15 11:51:00,11:55,12:00,-5.0,American Airlines Inc.,-28.0,JFK,9.0,,0.00,30.25,10.0,2.0,3.0,,
5940,2013-07-15 11:51:00,11:55,12:00,-5.0,Delta Air Lines Inc.,-28.0,JFK,9.0,,0.00,30.25,10.0,2.0,3.0,,
5941,2013-07-15 11:51:00,12:05,12:08,-3.0,JetBlue Airways,-8.0,JFK,9.0,,0.00,30.25,10.0,2.0,3.0,,
5942,2013-07-15 12:51:00,12:54,13:00,-6.0,Virgin America,-53.0,JFK,9.0,,0.00,30.24,10.0,3.0,,,
5943,2013-07-15 13:51:00,13:39,13:45,-6.0,American Airlines Inc.,-61.0,JFK,9.0,,0.00,30.23,10.0,2.0,3.0,,
5944,2013-07-15 14:51:00,14:44,14:49,-5.0,United Air Lines Inc.,-48.0,JFK,8.0,,0.00,30.21,10.0,2.0,3.0,,
5945,2013-07-15 15:51:00,15:33,15:30,3.0,Delta Air Lines Inc.,-42.0,JFK,6.0,,0.00,30.21,10.0,2.0,3.0,3.0,
5946,2013-07-15 15:51:00,15:42,15:45,-3.0,American Airlines Inc.,-49.0,JFK,6.0,,0.00,30.21,10.0,2.0,3.0,3.0,
5947,2013-07-15 16:51:00,16:52,16:30,22.0,JetBlue Airways,-13.0,JFK,4.0,,0.00,30.19,10.0,3.0,3.0,3.0,
5948,2013-07-15 16:51:00,17:04,16:55,9.0,Virgin America,-24.0,JFK,4.0,,0.00,30.19,10.0,3.0,3.0,3.0,
5949,2013-07-15 16:51:00,16:58,17:00,-2.0,Delta Air Lines Inc.,-36.0,JFK,4.0,,0.00,30.19,10.0,3.0,3.0,3.0,
5950,2013-07-15 16:51:00,17:05,17:10,-5.0,American Airlines Inc.,-49.0,JFK,4.0,,0.00,30.19,10.0,3.0,3.0,3.0,
5951,2013-07-15 17:51:00,18:04,17:59,5.0,United Air Lines Inc.,14.0,JFK,8.0,,0.00,30.18,10.0,2.0,3.0,4.0,
5952,2013-07-15 17:51:00,18:12,18:15,-3.0,Delta Air Lines Inc.,6.0,JFK,8.0,,0.00,30.18,10.0,2.0,3.0,4.0,
5953,2013-07-15 18:51:00,19:13,19:15,-2.0,American Airlines Inc.,-15.0,JFK,4.0,,0.00,30.17,10.0,3.0,3.0,4.0,
5954,2013-07-15 19:51:00,20:13,20:01,12.0,Virgin America,-8.0,JFK,5.0,,0.00,30.15,10.0,3.0,3.0,4.0,
5955,2013-07-15 20:51:00,20:30,20:25,5.0,United Air Lines Inc.,-14.0,JFK,7.0,,0.00,30.14,10.0,3.0,4.0,4.0,
5956,2013-07-15 20:51:00,21:02,20:49,13.0,JetBlue Airways,-21.0,JFK,7.0,,0.00,30.14,10.0,3.0,4.0,4.0,
5957,2013-07-15 20:51:00,21:44,21:00,44.0,Delta Air Lines Inc.,35.0,JFK,7.0,,0.00,30.14,10.0,3.0,4.0,4.0,
5958,2013-07-15 21:51:00,21:55,21:50,5.0,American Airlines Inc.,-40.0,JFK,8.0,,0.00,30.13,10.0,3.0,4.0,4.0,
5959,2013-07-15 22:51:00,22:41,22:45,-4.0,JetBlue Airways,-50.0,JFK,7.0,,0.00,30.13,10.0,3.0,3.0,4.0,
5960,2013-07-16 06:51:00,06:21,06:30,-9.0,United Air Lines Inc.,-10.0,JFK,4.0,,0.00,30.15,10.0,2.0,3.0,3.0,
5961,2013-07-16 06:51:00,06:57,07:00,-3.0,Delta Air Lines Inc.,-29.0,JFK,4.0,,0.00,30.15,10.0,2.0,3.0,3.0,
5962,2013-07-16 06:51:00,06:56,07:00,-4.0,JetBlue Airways,-49.0,JFK,4.0,,0.00,30.15,10.0,2.0,3.0,3.0,
5963,2013-07-16 06:51:00,07:13,07:15,-2.0,Virgin America,-35.0,JFK,4.0,,0.00,30.15,10.0,2.0,3.0,3.0,
5964,2013-07-16 07:51:00,07:30,07:30,0.0,American Airlines Inc.,-48.0,JFK,7.0,,0.00,30.16,10.0,2.0,4.0,,
5965,2013-07-16 08:51:00,08:38,08:40,-2.0,United Air Lines Inc.,-26.0,JFK,7.0,,0.00,30.16,10.0,4.0,,,
5966,2013-07-16 08:51:00,09:11,09:00,11.0,Delta Air Lines Inc.,4.0,JFK,7.0,,0.00,30.16,10.0,4.0,,,
5967,2013-07-16 08:51:00,09:12,09:15,-3.0,American Airlines Inc.,-51.0,JFK,7.0,,0.00,30.16,10.0,4.0,,,
5968,2013-07-16 09:51:00,09:17,09:25,-8.0,Virgin America,-44.0,JFK,10.0,,0.00,30.17,10.0,2.0,3.0,,
5969,2013-07-16 09:51:00,09:32,09:35,-3.0,JetBlue Airways,-42.0,JFK,10.0,,0.00,30.17,10.0,2.0,3.0,,
5970,2013-07-16 10:51:00,10:28,10:30,-2.0,American Airlines Inc.,-39.0,JFK,13.0,,0.00,30.18,10.0,2.0,3.0,,
5971,2013-07-16 11:51:00,11:22,11:25,-3.0,United Air Lines Inc.,-34.0,JFK,11.0,,0.00,30.19,10.0,2.0,,,
5972,2013-07-16 11:51:00,11:55,12:00,-5.0,American Airlines Inc.,-32.0,JFK,11.0,,0.00,30.19,10.0,2.0,,,
5973,2013-07-16 11:51:00,11:57,12:00,-3.0,Delta Air Lines Inc.,-34.0,JFK,11.0,,0.00,30.19,10.0,2.0,,,
5974,2013-07-16 11:51:00,13:33,12:08,85.0,JetBlue Airways,144.0,JFK,11.0,,0.00,30.19,10.0,2.0,,,
5975,2013-07-16 12:51:00,13:06,13:00,6.0,Virgin America,-21.0,JFK,11.0,,0.00,30.2,10.0,2.0,3.0,3.0,
5976,2013-07-16 13:51:00,16:51,13:45,186.0,American Airlines Inc.,363.0,JFK,13.0,,0.00,30.19,10.0,2.0,,,
5977,2013-07-16 14:51:00,14:52,14:49,3.0,United Air Lines Inc.,-17.0,JFK,9.0,,0.00,30.19,10.0,2.0,,,
5978,2013-07-16 15:51:00,15:38,15:30,8.0,Delta Air Lines Inc.,5.0,JFK,10.0,,0.00,30.18,10.0,2.0,3.0,,
5979,2013-07-16 15:51:00,15:43,15:45,-2.0,American Airlines Inc.,-19.0,JFK,10.0,,0.00,30.18,10.0,2.0,3.0,,
5980,2013-07-16 16:51:00,18:31,16:30,121.0,JetBlue Airways,235.0,JFK,12.0,16.0,0.00,30.17,10.0,3.0,,,
5981,2013-07-16 16:51:00,17:22,16:55,27.0,Virgin America,35.0,JFK,12.0,16.0,0.00,30.17,10.0,3.0,,,
5982,2013-07-16 16:51:00,18:00,17:00,60.0,Delta Air Lines Inc.,122.0,JFK,12.0,16.0,0.00,30.17,10.0,3.0,,,
5983,2013-07-16 16:51:00,17:08,17:10,-2.0,American Airlines Inc.,-31.0,JFK,12.0,16.0,0.00,30.17,10.0,3.0,,,
5984,2013-07-16 17:51:00,18:17,17:59,18.0,United Air Lines Inc.,19.0,JFK,12.0,16.0,0.00,30.16,10.0,3.0,,,
5985,2013-07-16 17:51:00,18:26,18:15,11.0,Delta Air Lines Inc.,-20.0,JFK,12.0,16.0,0.00,30.16,10.0,3.0,,,
5986,2013-07-16 18:51:00,19:15,19:15,0.0,American Airlines Inc.,-48.0,JFK,11.0,21.0,0.00,30.15,10.0,3.0,,,
5987,2013-07-16 19:51:00,20:17,20:01,16.0,Virgin America,40.0,JFK,14.0,17.0,0.00,30.14,10.0,3.0,,,
5988,2013-07-16 20:51:00,20:39,20:25,14.0,United Air Lines Inc.,-6.0,JFK,10.0,18.0,0.00,30.14,10.0,2.0,,,
5989,2013-07-16 20:51:00,20:55,20:49,6.0,JetBlue Airways,-17.0,JFK,10.0,18.0,0.00,30.14,10.0,2.0,,,
5990,2013-07-16 20:51:00,21:27,21:00,27.0,Delta Air Lines Inc.,-4.0,JFK,10.0,18.0,0.00,30.14,10.0,2.0,,,
5991,2013-07-16 21:51:00,21:49,21:50,-1.0,American Airlines Inc.,-39.0,JFK,11.0,,0.00,30.13,10.0,2.0,,,
5992,2013-07-16 22:51:00,22:46,22:45,1.0,JetBlue Airways,-11.0,JFK,12.0,,0.00,30.13,10.0,2.0,,,
5993,2013-07-17 06:51:00,06:23,06:30,-7.0,United Air Lines Inc.,-46.0,JFK,4.0,,0.00,30.15,10.0,1.0,,,
5994,2013-07-17 06:51:00,07:00,07:00,0.0,JetBlue Airways,-27.0,JFK,4.0,,0.00,30.15,10.0,1.0,,,
5995,2013-07-17 06:51:00,06:51,07:00,-9.0,Delta Air Lines Inc.,-37.0,JFK,4.0,,0.00,30.15,10.0,1.0,,,
5996,2013-07-17 06:51:00,07:10,07:15,-5.0,Virgin America,-40.0,JFK,4.0,,0.00,30.15,10.0,1.0,,,
5997,2013-07-17 07:51:00,07:27,07:30,-3.0,American Airlines Inc.,-31.0,JFK,5.0,,0.00,30.15,10.0,2.0,,,
5998,2013-07-17 08:51:00,08:36,08:40,-4.0,United Air Lines Inc.,-30.0,JFK,6.0,,0.00,30.16,10.0,2.0,,,
5999,2013-07-17 08:51:00,09:27,09:00,27.0,Delta Air Lines Inc.,8.0,JFK,6.0,,0.00,30.16,10.0,2.0,,,
6000,2013-07-17 08:51:00,09:19,09:15,4.0,American Airlines Inc.,-2.0,JFK,6.0,,0.00,30.16,10.0,2.0,,,
6001,2013-07-17 09:51:00,09:27,09:25,2.0,Virgin America,-20.0,JFK,6.0,,0.00,30.17,10.0,3.0,,,
6002,2013-07-17 09:51:00,09:30,09:35,-5.0,JetBlue Airways,-42.0,JFK,6.0,,0.00,30.17,10.0,3.0,,,
6003,2013-07-17 10:51:00,10:27,10:30,-3.0,American Airlines Inc.,-26.0,JFK,6.0,,0.00,30.18,10.0,2.0,3.0,,
6004,2013-07-17 11:51:00,11:20,11:25,-5.0,United Air Lines Inc.,-35.0,JFK,4.0,,0.00,30.19,10.0,2.0,,,
6005,2013-07-17 11:51:00,14:14,12:00,134.0,Delta Air Lines Inc.,231.0,JFK,4.0,,0.00,30.19,10.0,2.0,,,
6006,2013-07-17 11:51:00,12:01,12:00,1.0,American Airlines Inc.,-20.0,JFK,4.0,,0.00,30.19,10.0,2.0,,,
6007,2013-07-17 11:51:00,12:05,12:08,-3.0,JetBlue Airways,-22.0,JFK,4.0,,0.00,30.19,10.0,2.0,,,
6008,2013-07-17 12:51:00,13:00,13:00,0.0,Virgin America,-29.0,JFK,4.0,,0.00,30.19,10.0,2.0,3.0,,
6009,2013-07-17 13:51:00,13:40,13:45,-5.0,American Airlines Inc.,-42.0,JFK,0.0,,0.00,30.19,10.0,2.0,,,
6010,2013-07-17 14:51:00,14:44,14:49,-5.0,United Air Lines Inc.,-24.0,JFK,0.0,,0.00,30.18,10.0,2.0,3.0,,
6011,2013-07-17 15:51:00,15:28,15:30,-2.0,Delta Air Lines Inc.,-17.0,JFK,7.0,,0.00,30.17,10.0,2.0,3.0,,
6012,2013-07-17 15:51:00,17:15,15:45,90.0,American Airlines Inc.,193.0,JFK,7.0,,0.00,30.17,10.0,2.0,3.0,,
6013,2013-07-17 16:51:00,16:26,16:30,-4.0,JetBlue Airways,-6.0,JFK,9.0,,0.00,30.16,10.0,3.0,,,
6014,2013-07-17 16:51:00,17:28,16:55,33.0,Virgin America,77.0,JFK,9.0,,0.00,30.16,10.0,3.0,,,
6015,2013-07-17 16:51:00,17:01,17:00,1.0,Delta Air Lines Inc.,-1.0,JFK,9.0,,0.00,30.16,10.0,3.0,,,
6016,2013-07-17 16:51:00,17:11,17:10,1.0,American Airlines Inc.,-16.0,JFK,9.0,,0.00,30.16,10.0,3.0,,,
6017,2013-07-17 17:51:00,18:10,17:59,11.0,United Air Lines Inc.,-2.0,JFK,9.0,,0.00,30.15,10.0,3.0,,,
6018,2013-07-17 17:51:00,18:15,18:15,0.0,Delta Air Lines Inc.,-27.0,JFK,9.0,,0.00,30.15,10.0,3.0,,,
6019,2013-07-17 18:51:00,19:36,19:15,21.0,American Airlines Inc.,4.0,JFK,9.0,,0.00,30.14,10.0,3.0,,,
6020,2013-07-17 19:51:00,20:29,20:01,28.0,Virgin America,26.0,JFK,10.0,,0.00,30.12,10.0,3.0,,,
6021,2013-07-17 20:51:00,20:35,20:25,10.0,United Air Lines Inc.,18.0,JFK,10.0,,0.00,30.1,10.0,3.0,,,
6022,2013-07-17 20:51:00,21:28,20:49,39.0,JetBlue Airways,49.0,JFK,10.0,,0.00,30.1,10.0,3.0,,,
6023,2013-07-17 20:51:00,21:15,21:00,15.0,Delta Air Lines Inc.,-31.0,JFK,10.0,,0.00,30.1,10.0,3.0,,,
6024,2013-07-17 21:51:00,22:58,21:50,68.0,American Airlines Inc.,78.0,JFK,8.0,,0.00,30.09,10.0,2.0,,,
6025,2013-07-17 22:51:00,23:30,22:45,45.0,JetBlue Airways,74.0,JFK,9.0,,0.00,30.09,10.0,2.0,,,
6026,2013-07-18 06:51:00,06:22,06:30,-8.0,United Air Lines Inc.,-47.0,JFK,8.0,,0.00,30.05,10.0,2.0,,,
6027,2013-07-18 06:51:00,06:59,07:00,-1.0,Delta Air Lines Inc.,-37.0,JFK,8.0,,0.00,30.05,10.0,2.0,,,
6028,2013-07-18 06:51:00,06:59,07:00,-1.0,JetBlue Airways,-38.0,JFK,8.0,,0.00,30.05,10.0,2.0,,,
6029,2013-07-18 06:51:00,07:11,07:15,-4.0,Virgin America,-29.0,JFK,8.0,,0.00,30.05,10.0,2.0,,,
6030,2013-07-18 07:51:00,07:27,07:30,-3.0,American Airlines Inc.,-30.0,JFK,8.0,,0.00,30.03,9.0,2.0,,,
6031,2013-07-18 08:51:00,09:11,08:40,31.0,United Air Lines Inc.,33.0,JFK,7.0,,0.00,30.04,10.0,1.0,,,
6032,2013-07-18 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-51.0,JFK,7.0,,0.00,30.04,10.0,1.0,,,
6033,2013-07-18 08:51:00,09:14,09:15,-1.0,American Airlines Inc.,-35.0,JFK,7.0,,0.00,30.04,10.0,1.0,,,
6034,2013-07-18 09:51:00,09:24,09:25,-1.0,Virgin America,-28.0,JFK,5.0,,0.00,30.04,7.0,3.0,3.0,,
6035,2013-07-18 09:51:00,09:34,09:35,-1.0,JetBlue Airways,-26.0,JFK,5.0,,0.00,30.04,7.0,3.0,3.0,,
6036,2013-07-18 10:51:00,10:39,10:30,9.0,American Airlines Inc.,1.0,JFK,5.0,,0.00,30.04,8.0,2.0,,,
6037,2013-07-18 11:51:00,11:23,11:25,-2.0,United Air Lines Inc.,-36.0,JFK,5.0,,0.00,30.05,9.0,2.0,3.0,,
6038,2013-07-18 11:51:00,11:58,12:00,-2.0,American Airlines Inc.,-33.0,JFK,5.0,,0.00,30.05,9.0,2.0,3.0,,
6039,2013-07-18 11:51:00,12:22,12:00,22.0,Delta Air Lines Inc.,7.0,JFK,5.0,,0.00,30.05,9.0,2.0,3.0,,
6040,2013-07-18 11:51:00,12:08,12:08,0.0,JetBlue Airways,-7.0,JFK,5.0,,0.00,30.05,9.0,2.0,3.0,,
6041,2013-07-18 12:51:00,12:57,13:00,-3.0,Virgin America,-40.0,JFK,12.0,15.0,0.00,30.05,10.0,2.0,3.0,3.0,
6042,2013-07-18 13:51:00,13:51,13:45,6.0,American Airlines Inc.,-14.0,JFK,3.0,,0.00,30.05,10.0,2.0,3.0,,
6043,2013-07-18 14:51:00,15:07,14:49,18.0,United Air Lines Inc.,15.0,JFK,9.0,,0.00,30.04,10.0,2.0,3.0,,
6044,2013-07-18 15:51:00,15:54,15:30,24.0,Delta Air Lines Inc.,3.0,JFK,8.0,,0.00,30.04,10.0,2.0,3.0,,
6045,2013-07-18 15:51:00,15:57,15:45,12.0,American Airlines Inc.,-11.0,JFK,8.0,,0.00,30.04,10.0,2.0,3.0,,
6046,2013-07-18 16:51:00,16:56,16:30,26.0,JetBlue Airways,4.0,JFK,11.0,,0.00,30.02,10.0,2.0,3.0,,
6047,2013-07-18 16:51:00,17:38,16:55,43.0,Virgin America,39.0,JFK,11.0,,0.00,30.02,10.0,2.0,3.0,,
6048,2013-07-18 16:51:00,17:17,17:00,17.0,Delta Air Lines Inc.,-3.0,JFK,11.0,,0.00,30.02,10.0,2.0,3.0,,
6049,2013-07-18 16:51:00,17:37,17:10,27.0,American Airlines Inc.,27.0,JFK,11.0,,0.00,30.02,10.0,2.0,3.0,,
6050,2013-07-18 17:51:00,18:36,17:59,37.0,United Air Lines Inc.,81.0,JFK,10.0,17.0,0.00,30.01,10.0,2.0,3.0,,
6051,2013-07-18 17:51:00,18:22,18:15,7.0,Delta Air Lines Inc.,13.0,JFK,10.0,17.0,0.00,30.01,10.0,2.0,3.0,,
6052,2013-07-18 18:51:00,19:59,19:15,44.0,American Airlines Inc.,68.0,JFK,14.0,,0.00,29.99,10.0,2.0,3.0,,
6053,2013-07-18 19:51:00,20:38,20:01,37.0,Virgin America,54.0,JFK,16.0,,0.00,29.99,10.0,2.0,,,
6054,2013-07-18 20:51:00,20:29,20:25,4.0,United Air Lines Inc.,-16.0,JFK,15.0,,0.00,29.98,10.0,2.0,3.0,,
6055,2013-07-18 20:51:00,21:58,20:49,69.0,JetBlue Airways,125.0,JFK,15.0,,0.00,29.98,10.0,2.0,3.0,,
6056,2013-07-18 20:51:00,21:18,21:00,18.0,Delta Air Lines Inc.,-16.0,JFK,15.0,,0.00,29.98,10.0,2.0,3.0,,
6057,2013-07-18 21:51:00,23:29,21:50,99.0,American Airlines Inc.,162.0,JFK,14.0,,0.00,29.97,10.0,2.0,3.0,,
6058,2013-07-18 22:51:00,22:45,22:45,0.0,JetBlue Airways,12.0,JFK,10.0,,0.00,29.97,10.0,2.0,3.0,,
6059,2013-07-19 06:51:00,06:25,06:30,-5.0,United Air Lines Inc.,-57.0,JFK,8.0,,0.00,29.97,10.0,3.0,,,
6060,2013-07-19 06:51:00,07:01,07:00,1.0,JetBlue Airways,-28.0,JFK,8.0,,0.00,29.97,10.0,3.0,,,
6061,2013-07-19 06:51:00,06:58,07:00,-2.0,Delta Air Lines Inc.,-23.0,JFK,8.0,,0.00,29.97,10.0,3.0,,,
6062,2013-07-19 06:51:00,07:18,07:15,3.0,Virgin America,-23.0,JFK,8.0,,0.00,29.97,10.0,3.0,,,
6063,2013-07-19 07:51:00,07:21,07:30,-9.0,American Airlines Inc.,-53.0,JFK,7.0,,0.00,29.96,10.0,3.0,,,
6064,2013-07-19 08:51:00,08:32,08:40,-8.0,United Air Lines Inc.,-34.0,JFK,8.0,,0.00,29.96,10.0,3.0,,,
6065,2013-07-19 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-33.0,JFK,8.0,,0.00,29.96,10.0,3.0,,,
6066,2013-07-19 08:51:00,09:15,09:15,0.0,American Airlines Inc.,-17.0,JFK,8.0,,0.00,29.96,10.0,3.0,,,
6067,2013-07-19 09:51:00,09:25,09:25,0.0,Virgin America,-29.0,JFK,8.0,,0.00,29.95,7.0,2.0,3.0,,
6068,2013-07-19 09:51:00,09:39,09:35,4.0,JetBlue Airways,-18.0,JFK,8.0,,0.00,29.95,7.0,2.0,3.0,,
6069,2013-07-19 10:51:00,10:28,10:30,-2.0,American Airlines Inc.,-39.0,JFK,8.0,,0.00,29.96,6.0,2.0,3.0,,
6070,2013-07-19 11:51:00,11:23,11:25,-2.0,United Air Lines Inc.,-32.0,JFK,12.0,,0.00,29.97,6.0,2.0,,,
6071,2013-07-19 11:51:00,13:42,12:00,102.0,Delta Air Lines Inc.,212.0,JFK,12.0,,0.00,29.97,6.0,2.0,,,
6072,2013-07-19 11:51:00,11:57,12:00,-3.0,American Airlines Inc.,-24.0,JFK,12.0,,0.00,29.97,6.0,2.0,,,
6073,2013-07-19 11:51:00,12:03,12:08,-5.0,JetBlue Airways,-10.0,JFK,12.0,,0.00,29.97,6.0,2.0,,,
6074,2013-07-19 12:51:00,13:00,13:00,0.0,Virgin America,-21.0,JFK,10.0,,0.00,29.97,6.0,2.0,,,
6075,2013-07-19 14:51:00,14:48,14:49,-1.0,United Air Lines Inc.,-31.0,JFK,11.0,,0.00,29.95,7.0,2.0,,,
6076,2013-07-19 15:51:00,15:28,15:30,-2.0,Delta Air Lines Inc.,-18.0,JFK,12.0,,0.00,29.94,7.0,2.0,,,
