date,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,tailnum,air_time,name
2013-07-01,15:33,15:30,3.0,18:57,18:50,7.0,N194DN,307.0,Delta Air Lines Inc.
2013-07-01,16:28,15:45,43.0,19:30,19:00,30.0,N339AA,310.0,American Airlines Inc.
2013-07-01,21:04,21:00,4.0,00:02,00:05,-3.0,N190DN,298.0,Delta Air Lines Inc.
2013-07-01,17:24,16:55,29.0,20:12,20:05,7.0,N636VA,302.0,Virgin America
2013-07-01,18:34,18:15,19.0,21:44,21:40,4.0,N191DN,307.0,Delta Air Lines Inc.
2013-07-01,18:34,17:54,40.0,21:21,21:00,21.0,N12114,300.0,United Air Lines Inc.
2013-07-01,20:01,19:15,46.0,22:29,22:30,-1.0,N335AA,294.0,American Airlines Inc.
2013-07-01,12:53,12:08,45.0,15:15,14:52,23.0,N709JB,292.0,JetBlue Airways
2013-07-01,23:59,20:49,190.0,02:39,23:48,171.0,N789JB,314.0,JetBlue Airways
2013-07-01,17:06,17:00,6.0,19:58,20:16,-18.0,N723TW,307.0,Delta Air Lines Inc.
2013-07-01,11:55,12:00,-5.0,15:16,14:50,26.0,N320AA,298.0,American Airlines Inc.
2013-07-01,18:03,17:10,53.0,21:00,20:15,45.0,N327AA,307.0,American Airlines Inc.
2013-07-01,10:29,10:30,-1.0,13:23,13:25,-2.0,N338AA,309.0,American Airlines Inc.
2013-07-01,11:26,11:26,0.0,14:31,14:15,16.0,N508UA,286.0,United Air Lines Inc.
2013-07-01,00:44,21:50,174.0,03:00,01:00,120.0,N324AA,297.0,American Airlines Inc.
2013-07-01,00:48,20:01,287.0,03:08,23:05,243.0,N627VA,298.0,Virgin America
2013-07-01,01:00,22:45,135.0,03:37,01:35,122.0,N663JB,304.0,JetBlue Airways
2013-07-01,06:54,07:00,-6.0,09:05,09:51,-46.0,N653JB,295.0,JetBlue Airways
2013-07-01,07:00,07:00,0.0,09:40,10:03,-23.0,N187DN,300.0,Delta Air Lines Inc.
2013-07-01,06:34,06:30,4.0,09:19,09:30,-11.0,N33103,309.0,United Air Lines Inc.
2013-07-01,07:36,07:30,6.0,10:59,10:25,34.0,N324AA,306.0,American Airlines Inc.
2013-07-01,08:33,08:40,-7.0,11:26,11:39,-13.0,N597UA,297.0,United Air Lines Inc.
2013-07-01,09:02,09:00,2.0,11:38,11:53,-15.0,N723TW,302.0,Delta Air Lines Inc.
2013-07-01,09:12,09:15,-3.0,12:09,12:10,-1.0,N323AA,309.0,American Airlines Inc.
2013-07-01,09:28,09:35,-7.0,12:21,12:21,0.0,N608JB,295.0,JetBlue Airways
2013-07-01,09:40,09:25,15.0,12:23,12:20,3.0,N631VA,296.0,Virgin America
2013-07-01,07:11,07:15,-4.0,09:37,10:10,-33.0,N640VA,304.0,Virgin America
2013-07-02,17:46,16:55,51.0,20:41,20:05,36.0,N627VA,303.0,Virgin America
2013-07-02,15:41,15:30,11.0,19:10,18:46,24.0,N193DN,312.0,Delta Air Lines Inc.
2013-07-02,16:16,15:45,31.0,19:16,19:00,16.0,N338AA,301.0,American Airlines Inc.
2013-07-02,16:50,16:30,20.0,19:54,19:39,15.0,N630JB,307.0,JetBlue Airways
2013-07-02,17:22,17:00,22.0,20:42,20:16,26.0,N711ZX,300.0,Delta Air Lines Inc.
2013-07-02,18:05,17:10,55.0,20:58,20:15,43.0,N324AA,300.0,American Airlines Inc.
2013-07-02,21:56,21:50,6.0,00:47,01:00,-13.0,N329AA,306.0,American Airlines Inc.
2013-07-02,18:39,17:59,40.0,21:40,20:58,42.0,N595UA,306.0,United Air Lines Inc.
2013-07-02,19:35,19:15,20.0,23:12,22:30,42.0,N339AA,308.0,American Airlines Inc.
2013-07-02,20:18,20:25,-7.0,23:28,23:24,4.0,N502UA,305.0,United Air Lines Inc.
2013-07-02,20:34,20:01,33.0,23:39,23:05,34.0,N630VA,309.0,Virgin America
2013-07-02,21:31,21:00,31.0,00:35,00:18,17.0,N196DN,297.0,Delta Air Lines Inc.
2013-07-02,13:40,13:45,-5.0,16:24,16:45,-21.0,N319AA,314.0,American Airlines Inc.
2013-07-02,22:14,20:49,85.0,01:27,23:48,99.0,N708JB,304.0,JetBlue Airways
2013-07-02,18:13,18:15,-2.0,21:36,21:35,1.0,N190DN,350.0,Delta Air Lines Inc.
2013-07-02,12:59,13:00,-1.0,15:26,15:55,-29.0,N637VA,307.0,Virgin America
2013-07-02,09:56,09:35,21.0,12:26,12:21,5.0,N535JB,291.0,JetBlue Airways
2013-07-02,11:57,12:00,-3.0,14:32,14:52,-20.0,N722TW,313.0,Delta Air Lines Inc.
2013-07-02,00:40,22:45,115.0,02:54,01:35,79.0,N821JB,297.0,JetBlue Airways
2013-07-02,06:30,06:30,0.0,09:02,09:23,-21.0,N555UA,307.0,United Air Lines Inc.
2013-07-02,06:59,07:00,-1.0,09:24,09:51,-27.0,N763JB,302.0,JetBlue Airways
2013-07-02,12:07,12:08,-1.0,14:34,14:52,-18.0,N556JB,299.0,JetBlue Airways
2013-07-02,07:15,07:15,0.0,10:03,10:10,-7.0,N642VA,312.0,Virgin America
2013-07-02,07:24,07:30,-6.0,10:00,10:25,-25.0,N329AA,296.0,American Airlines Inc.
2013-07-02,07:00,07:00,0.0,09:50,09:59,-9.0,N196DN,306.0,Delta Air Lines Inc.
2013-07-02,08:58,09:00,-2.0,11:34,11:56,-22.0,N624AG,295.0,Delta Air Lines Inc.
2013-07-02,09:08,09:15,-7.0,12:09,12:10,-1.0,N328AA,302.0,American Airlines Inc.
2013-07-02,09:25,09:25,0.0,12:13,12:20,-7.0,N636VA,313.0,Virgin America
2013-07-02,10:30,10:30,0.0,13:03,13:25,-22.0,N327AA,302.0,American Airlines Inc.
2013-07-02,11:32,11:25,7.0,13:51,14:14,-23.0,N597UA,300.0,United Air Lines Inc.
2013-07-02,11:47,12:00,-13.0,14:22,14:50,-28.0,N335AA,300.0,American Airlines Inc.
2013-07-02,08:37,08:40,-3.0,11:24,11:32,-8.0,N505UA,314.0,United Air Lines Inc.
2013-07-03,12:59,13:00,-1.0,15:28,15:55,-27.0,N636VA,310.0,Virgin America
2013-07-03,11:19,11:25,-6.0,13:44,14:14,-30.0,N596UA,301.0,United Air Lines Inc.
2013-07-03,12:11,12:08,3.0,14:58,14:52,6.0,N526JB,308.0,JetBlue Airways
2013-07-03,12:04,12:00,4.0,14:43,14:55,-12.0,N722TW,306.0,Delta Air Lines Inc.
2013-07-03,11:54,12:00,-6.0,14:28,14:50,-22.0,N332AA,307.0,American Airlines Inc.
2013-07-03,09:57,09:35,22.0,12:15,12:21,-6.0,N621JB,293.0,JetBlue Airways
2013-07-03,07:29,07:30,-1.0,10:03,10:25,-22.0,N323AA,299.0,American Airlines Inc.
2013-07-03,09:06,09:15,-9.0,11:29,12:10,-41.0,N327AA,293.0,American Airlines Inc.
2013-07-03,08:59,09:00,-1.0,11:29,11:52,-23.0,N718TW,304.0,Delta Air Lines Inc.
2013-07-03,08:40,08:40,0.0,11:13,11:32,-19.0,N560UA,302.0,United Air Lines Inc.
2013-07-03,06:59,07:00,-1.0,09:36,10:04,-28.0,N175DZ,296.0,Delta Air Lines Inc.
2013-07-03,06:32,06:30,2.0,08:57,09:23,-26.0,N554UA,299.0,United Air Lines Inc.
2013-07-03,13:40,13:45,-5.0,16:26,16:45,-19.0,N328AA,305.0,American Airlines Inc.
2013-07-03,09:37,09:25,12.0,12:13,12:20,-7.0,N637VA,303.0,Virgin America
2013-07-03,15:54,15:30,24.0,18:31,18:50,-19.0,N187DN,296.0,Delta Air Lines Inc.
2013-07-03,16:29,15:45,44.0,19:12,19:00,12.0,N335AA,300.0,American Airlines Inc.
2013-07-03,16:45,16:30,15.0,19:28,19:39,-11.0,N624JB,301.0,JetBlue Airways
2013-07-03,07:00,07:00,0.0,09:30,09:51,-21.0,N584JB,288.0,JetBlue Airways
2013-07-03,23:28,22:45,43.0,02:09,01:35,34.0,N621JB,298.0,JetBlue Airways
2013-07-03,22:01,21:00,61.0,00:29,00:22,7.0,N191DN,295.0,Delta Air Lines Inc.
2013-07-03,21:58,20:01,117.0,00:52,23:05,107.0,N634VA,309.0,Virgin America
2013-07-03,21:57,21:50,7.0,00:51,01:00,-9.0,N323AA,295.0,American Airlines Inc.
2013-07-03,21:13,20:49,24.0,23:57,23:48,9.0,N775JB,300.0,JetBlue Airways
2013-07-03,07:12,07:15,-3.0,09:50,10:10,-20.0,N631VA,303.0,Virgin America
2013-07-03,19:12,19:15,-3.0,21:53,22:30,-37.0,N319AA,305.0,American Airlines Inc.
2013-07-03,20:51,20:25,26.0,23:53,23:24,29.0,N508UA,296.0,United Air Lines Inc.
2013-07-03,17:28,17:00,28.0,20:07,20:18,-11.0,N710TW,296.0,Delta Air Lines Inc.
2013-07-03,17:09,17:10,-1.0,20:03,20:15,-12.0,N329AA,309.0,American Airlines Inc.
2013-07-03,18:09,17:59,10.0,21:04,20:58,6.0,N597UA,308.0,United Air Lines Inc.
2013-07-03,17:35,16:55,40.0,20:33,20:05,28.0,N630VA,300.0,Virgin America
2013-07-03,18:23,18:15,8.0,21:35,21:35,0.0,N190DN,311.0,Delta Air Lines Inc.
2013-07-04,23:27,22:45,42.0,02:02,01:35,27.0,N705JB,306.0,JetBlue Airways
2013-07-04,21:55,21:50,5.0,00:20,01:00,-40.0,N338AA,296.0,American Airlines Inc.
2013-07-04,21:12,21:00,12.0,00:03,00:17,-14.0,N193DN,292.0,Delta Air Lines Inc.
2013-07-04,20:46,20:49,-3.0,23:14,23:48,-34.0,N662JB,301.0,JetBlue Airways
2013-07-04,20:02,20:01,1.0,22:47,23:05,-18.0,N621VA,306.0,Virgin America
2013-07-04,19:11,19:15,-4.0,21:50,22:30,-40.0,N328AA,298.0,American Airlines Inc.
2013-07-04,18:18,18:15,3.0,21:05,21:32,-27.0,N195DN,308.0,Delta Air Lines Inc.
2013-07-04,17:36,17:10,26.0,20:36,20:15,21.0,N323AA,312.0,American Airlines Inc.
2013-07-04,17:10,16:55,15.0,20:03,20:05,-2.0,N634VA,311.0,Virgin America
2013-07-04,16:46,16:30,16.0,19:34,19:39,-5.0,N517JB,311.0,JetBlue Airways
2013-07-04,15:43,15:45,-2.0,18:13,19:00,-47.0,N320AA,301.0,American Airlines Inc.
2013-07-04,15:42,15:30,12.0,18:07,18:44,-37.0,N196DN,292.0,Delta Air Lines Inc.
2013-07-04,17:59,17:59,0.0,20:37,20:58,-21.0,N596UA,303.0,United Air Lines Inc.
2013-07-04,12:58,13:00,-2.0,15:28,15:55,-27.0,N637VA,304.0,Virgin America
2013-07-04,06:26,06:30,-4.0,09:11,09:23,-12.0,N554UA,301.0,United Air Lines Inc.
2013-07-04,13:46,13:45,1.0,16:13,16:45,-32.0,N332AA,304.0,American Airlines Inc.
2013-07-04,07:08,07:15,-7.0,09:31,10:10,-39.0,N631VA,295.0,Virgin America
2013-07-04,07:41,07:30,11.0,10:04,10:25,-21.0,N338AA,295.0,American Airlines Inc.
2013-07-04,08:36,08:40,-4.0,10:58,11:32,-34.0,N560UA,294.0,United Air Lines Inc.
2013-07-04,08:56,09:00,-4.0,11:26,11:52,-26.0,N721TW,304.0,Delta Air Lines Inc.
2013-07-04,09:16,09:15,1.0,12:08,12:10,-2.0,N339AA,295.0,American Airlines Inc.
2013-07-04,07:05,07:00,5.0,09:37,09:51,-14.0,N658JB,296.0,JetBlue Airways
2013-07-04,09:45,09:25,20.0,12:01,12:20,-19.0,N636VA,294.0,Virgin America
2013-07-04,11:17,11:25,-8.0,13:47,14:14,-27.0,N597UA,308.0,United Air Lines Inc.
2013-07-04,11:58,12:00,-2.0,14:28,14:50,-22.0,N327AA,300.0,American Airlines Inc.
2013-07-04,12:04,12:08,-4.0,14:39,14:52,-13.0,N625JB,297.0,JetBlue Airways
2013-07-04,12:48,12:00,48.0,15:31,14:51,40.0,N717TW,294.0,Delta Air Lines Inc.
2013-07-04,09:32,09:35,-3.0,11:48,12:21,-33.0,N524JB,295.0,JetBlue Airways
2013-07-05,15:43,15:45,-2.0,18:46,19:00,-14.0,N319AA,316.0,American Airlines Inc.
2013-07-05,16:27,16:30,-3.0,19:26,19:39,-13.0,N606JB,318.0,JetBlue Airways
2013-07-05,17:01,16:55,6.0,19:39,20:05,-26.0,N621VA,320.0,Virgin America
2013-07-05,17:09,17:10,-1.0,19:52,20:15,-23.0,N338AA,319.0,American Airlines Inc.
2013-07-05,17:56,17:59,-3.0,20:30,20:58,-28.0,N596UA,313.0,United Air Lines Inc.
2013-07-05,20:52,20:49,3.0,23:32,23:48,-16.0,N746JB,308.0,JetBlue Airways
2013-07-05,19:05,19:15,-10.0,21:38,22:30,-52.0,N323AA,313.0,American Airlines Inc.
2013-07-05,21:10,21:00,10.0,23:47,00:17,-30.0,N193DN,306.0,Delta Air Lines Inc.
2013-07-05,21:44,21:50,-6.0,00:21,01:00,-39.0,N327AA,312.0,American Airlines Inc.
2013-07-05,22:03,20:25,98.0,00:51,23:24,87.0,N555UA,317.0,United Air Lines Inc.
2013-07-05,15:39,15:30,9.0,18:32,18:44,-12.0,N187DN,307.0,Delta Air Lines Inc.
2013-07-05,18:27,18:15,12.0,21:41,21:32,9.0,N190DN,317.0,Delta Air Lines Inc.
2013-07-05,13:54,13:45,9.0,16:44,16:45,-1.0,N324AA,315.0,American Airlines Inc.
2013-07-05,09:01,09:00,1.0,11:38,11:53,-15.0,N702TW,307.0,Delta Air Lines Inc.
2013-07-05,12:28,12:00,28.0,14:49,14:50,-1.0,N339AA,301.0,American Airlines Inc.
2013-07-05,01:06,22:45,141.0,03:36,01:35,121.0,N588JB,312.0,JetBlue Airways
2013-07-05,12:54,13:00,-6.0,15:31,15:55,-24.0,N636VA,313.0,Virgin America
2013-07-05,06:59,07:00,-1.0,09:46,09:51,-5.0,N655JB,310.0,JetBlue Airways
2013-07-05,07:09,07:15,-6.0,09:44,10:10,-26.0,N624VA,310.0,Virgin America
2013-07-05,07:26,07:30,-4.0,09:52,10:25,-33.0,N327AA,303.0,American Airlines Inc.
2013-07-05,08:42,08:40,2.0,11:06,11:32,-26.0,N595UA,301.0,United Air Lines Inc.
2013-07-05,06:19,06:30,-11.0,08:51,09:23,-32.0,N502UA,305.0,United Air Lines Inc.
2013-07-05,09:20,09:15,5.0,12:04,12:10,-6.0,N328AA,302.0,American Airlines Inc.
2013-07-05,09:20,09:25,-5.0,11:46,12:20,-34.0,N634VA,302.0,Virgin America
2013-07-05,09:30,09:35,-5.0,12:14,12:21,-7.0,N712JB,318.0,JetBlue Airways
2013-07-05,11:17,11:25,-8.0,13:30,14:14,-44.0,N554UA,294.0,United Air Lines Inc.
2013-07-05,11:53,12:00,-7.0,14:24,14:51,-27.0,N722TW,305.0,Delta Air Lines Inc.
2013-07-05,12:06,12:08,-2.0,14:44,14:52,-8.0,N524JB,307.0,JetBlue Airways
2013-07-06,15:32,15:30,2.0,18:28,18:46,-18.0,N198DN,312.0,Delta Air Lines Inc.
2013-07-06,15:52,15:45,7.0,18:35,19:00,-25.0,N339AA,305.0,American Airlines Inc.
2013-07-06,17:09,17:10,-1.0,19:40,20:15,-35.0,N327AA,311.0,American Airlines Inc.
2013-07-06,17:22,16:30,52.0,19:59,19:39,20.0,N593JB,307.0,JetBlue Airways
2013-07-06,17:45,16:55,50.0,20:15,20:05,10.0,N626VA,313.0,Virgin America
2013-07-06,20:46,20:49,-3.0,23:22,23:48,-26.0,N763JB,309.0,JetBlue Airways
2013-07-06,18:30,18:15,15.0,21:24,21:35,-11.0,N192DN,317.0,Delta Air Lines Inc.
2013-07-06,15:01,14:59,2.0,18:17,17:58,19.0,N554UA,323.0,United Air Lines Inc.
2013-07-06,21:49,21:50,-1.0,00:01,01:00,-59.0,N320AA,295.0,American Airlines Inc.
2013-07-06,23:07,22:45,22.0,02:22,01:35,47.0,N712JB,308.0,JetBlue Airways
2013-07-06,17:59,17:59,0.0,19:58,20:58,-60.0,N597UA,283.0,United Air Lines Inc.
2013-07-06,13:42,13:45,-3.0,17:01,16:45,16.0,N338AA,317.0,American Airlines Inc.
2013-07-06,21:57,19:15,162.0,00:29,22:30,119.0,N319AA,301.0,American Airlines Inc.
2013-07-06,12:04,12:08,-4.0,14:51,14:52,-1.0,N607JB,309.0,JetBlue Airways
2013-07-06,13:06,13:00,6.0,16:04,15:55,9.0,N634VA,313.0,Virgin America
2013-07-06,07:00,07:00,0.0,10:00,09:57,3.0,N723TW,309.0,Delta Air Lines Inc.
2013-07-06,06:23,06:30,-7.0,09:18,09:20,-2.0,N595UA,311.0,United Air Lines Inc.
2013-07-06,07:13,07:15,-2.0,10:02,10:10,-8.0,N625VA,311.0,Virgin America
2013-07-06,07:24,07:30,-6.0,09:59,10:25,-26.0,N320AA,303.0,American Airlines Inc.
2013-07-06,08:25,08:40,-15.0,11:00,11:35,-35.0,N557UA,305.0,United Air Lines Inc.
2013-07-06,06:58,07:00,-2.0,09:47,09:51,-4.0,N809JB,307.0,JetBlue Airways
2013-07-06,09:14,09:15,-1.0,12:04,12:10,-6.0,N332AA,305.0,American Airlines Inc.
2013-07-06,09:22,09:25,-3.0,12:01,12:20,-19.0,N641VA,313.0,Virgin America
2013-07-06,11:25,11:16,9.0,14:03,14:05,-2.0,N560UA,313.0,United Air Lines Inc.
2013-07-06,11:56,12:00,-4.0,14:19,14:50,-31.0,N329AA,302.0,American Airlines Inc.
2013-07-06,11:56,12:00,-4.0,14:33,14:54,-21.0,N188DN,310.0,Delta Air Lines Inc.
2013-07-06,08:53,09:00,-7.0,12:06,11:56,10.0,N727TW,314.0,Delta Air Lines Inc.
2013-07-07,17:14,16:55,19.0,21:49,20:05,104.0,N630VA,342.0,Virgin America
2013-07-07,17:30,17:10,20.0,21:18,20:15,63.0,N320AA,323.0,American Airlines Inc.
2013-07-07,17:51,17:55,-4.0,22:26,20:54,92.0,N560UA,333.0,United Air Lines Inc.
2013-07-07,18:14,18:15,-1.0,22:40,21:35,65.0,N193DN,405.0,Delta Air Lines Inc.
2013-07-07,20:49,20:49,0.0,00:50,23:48,62.0,N708JB,326.0,JetBlue Airways
2013-07-07,21:07,19:15,112.0,00:34,22:30,124.0,N338AA,309.0,American Airlines Inc.
2013-07-07,22:15,21:50,25.0,01:11,01:00,11.0,N329AA,309.0,American Airlines Inc.
2013-07-07,21:27,20:25,62.0,01:18,23:24,114.0,N555UA,320.0,United Air Lines Inc.
2013-07-07,22:31,20:01,150.0,02:18,23:05,193.0,N637VA,326.0,Virgin America
2013-07-07,23:39,21:00,159.0,02:50,00:22,148.0,N188DN,304.0,Delta Air Lines Inc.
2013-07-07,16:51,16:30,21.0,21:20,19:39,101.0,N517JB,329.0,JetBlue Airways
2013-07-07,21:17,17:00,257.0,01:20,20:18,302.0,N717TW,319.0,Delta Air Lines Inc.
2013-07-07,15:39,15:45,-6.0,18:49,19:00,-11.0,N324AA,323.0,American Airlines Inc.
2013-07-07,16:00,15:30,30.0,19:35,18:50,45.0,N154DL,318.0,Delta Air Lines Inc.
2013-07-07,15:01,14:51,10.0,18:12,17:50,22.0,N595UA,320.0,United Air Lines Inc.
2013-07-07,00:11,22:45,86.0,03:01,01:35,86.0,N627JB,311.0,JetBlue Airways
2013-07-07,15:27,13:45,102.0,18:34,16:45,109.0,N319AA,318.0,American Airlines Inc.
2013-07-07,07:29,07:00,29.0,09:56,10:04,-8.0,N194DN,301.0,Delta Air Lines Inc.
2013-07-07,07:31,07:30,1.0,10:22,10:25,-3.0,N329AA,309.0,American Airlines Inc.
2013-07-07,08:33,08:40,-7.0,11:24,11:34,-10.0,N502UA,313.0,United Air Lines Inc.
2013-07-07,09:00,09:00,0.0,11:25,11:56,-31.0,N723TW,300.0,Delta Air Lines Inc.
2013-07-07,09:11,09:15,-4.0,11:56,12:10,-14.0,N332AA,302.0,American Airlines Inc.
2013-07-07,09:37,09:35,2.0,12:06,12:21,-15.0,N640JB,300.0,JetBlue Airways
2013-07-07,06:55,07:00,-5.0,09:18,09:51,-33.0,N809JB,299.0,JetBlue Airways
2013-07-07,10:23,10:30,-7.0,12:57,13:25,-28.0,N328AA,313.0,American Airlines Inc.
2013-07-07,11:15,11:20,-5.0,13:42,14:09,-27.0,N597UA,301.0,United Air Lines Inc.
2013-07-07,11:52,12:00,-8.0,14:41,14:50,-9.0,N327AA,318.0,American Airlines Inc.
2013-07-07,11:58,12:00,-2.0,14:50,14:55,-5.0,N712TW,315.0,Delta Air Lines Inc.
2013-07-07,12:12,12:08,4.0,14:50,14:52,-2.0,N659JB,305.0,JetBlue Airways
2013-07-07,13:22,13:00,22.0,16:07,15:55,12.0,N622VA,315.0,Virgin America
2013-07-07,09:43,09:25,18.0,12:19,12:20,-1.0,N625VA,318.0,Virgin America
2013-07-08,16:11,15:30,41.0,18:50,18:50,0.0,N198DN,300.0,Delta Air Lines Inc.
2013-07-08,16:30,16:30,0.0,19:11,19:39,-28.0,N627JB,307.0,JetBlue Airways
2013-07-08,17:02,16:55,7.0,20:11,20:05,6.0,N637VA,318.0,Virgin America
2013-07-08,17:32,17:00,32.0,20:47,20:18,29.0,N624AG,311.0,Delta Air Lines Inc.
2013-07-08,18:03,17:59,4.0,21:15,20:58,17.0,N595UA,320.0,United Air Lines Inc.
2013-07-08,18:28,18:15,13.0,21:23,21:35,-12.0,N192DN,308.0,Delta Air Lines Inc.
2013-07-08,21:28,21:00,28.0,23:58,00:22,-24.0,N189DN,306.0,Delta Air Lines Inc.
2013-07-08,19:25,19:15,10.0,22:11,22:30,-19.0,N336AA,308.0,American Airlines Inc.
2013-07-08,21:09,20:49,20.0,23:55,23:48,7.0,N796JB,304.0,JetBlue Airways
2013-07-08,21:52,20:25,87.0,00:07,23:24,43.0,N502UA,297.0,United Air Lines Inc.
2013-07-08,22:22,20:01,141.0,01:01,23:05,116.0,N627VA,321.0,Virgin America
2013-07-08,15:46,15:45,1.0,18:35,19:00,-25.0,N335AA,307.0,American Airlines Inc.
2013-07-08,22:57,21:50,67.0,01:30,01:00,30.0,N324AA,306.0,American Airlines Inc.
2013-07-08,19:11,17:10,121.0,22:05,20:15,110.0,N329AA,326.0,American Airlines Inc.
2013-07-08,14:51,14:49,2.0,17:32,17:48,-16.0,N597UA,309.0,United Air Lines Inc.
2013-07-08,07:06,07:00,6.0,09:46,10:04,-18.0,N189DN,305.0,Delta Air Lines Inc.
2013-07-08,13:02,13:00,2.0,15:37,15:55,-18.0,N640VA,315.0,Virgin America
2013-07-08,13:38,13:45,-7.0,16:40,16:45,-5.0,N323AA,318.0,American Airlines Inc.
2013-07-08,06:26,06:30,-4.0,08:37,09:23,-46.0,N505UA,295.0,United Air Lines Inc.
2013-07-08,07:18,07:15,3.0,10:04,10:10,-6.0,N625VA,314.0,Virgin America
2013-07-08,07:28,07:30,-2.0,10:34,10:25,9.0,N324AA,306.0,American Airlines Inc.
2013-07-08,07:45,07:00,45.0,10:17,09:51,26.0,N599JB,307.0,JetBlue Airways
2013-07-08,08:36,08:40,-4.0,11:16,11:32,-16.0,N508UA,306.0,United Air Lines Inc.
2013-07-08,08:58,09:00,-2.0,11:22,11:56,-34.0,N624AG,303.0,Delta Air Lines Inc.
2013-07-08,00:11,22:45,86.0,02:40,01:35,65.0,N587JB,307.0,JetBlue Airways
2013-07-08,09:32,09:35,-3.0,12:05,12:21,-16.0,N618JB,307.0,JetBlue Airways
2013-07-08,09:43,09:25,18.0,12:23,12:20,3.0,N841VA,312.0,Virgin America
2013-07-08,10:28,10:30,-2.0,13:01,13:25,-24.0,N332AA,301.0,American Airlines Inc.
2013-07-08,11:20,11:25,-5.0,13:43,14:14,-31.0,N589UA,297.0,United Air Lines Inc.
2013-07-08,11:56,12:00,-4.0,14:33,14:55,-22.0,N717TW,306.0,Delta Air Lines Inc.
2013-07-08,12:00,12:00,0.0,14:36,14:50,-14.0,N327AA,308.0,American Airlines Inc.
2013-07-08,12:08,12:08,0.0,14:48,14:52,-4.0,N566JB,298.0,JetBlue Airways
2013-07-08,09:09,09:15,-6.0,11:33,12:10,-37.0,N339AA,299.0,American Airlines Inc.
2013-07-09,16:58,17:00,-2.0,21:11,20:18,53.0,N723TW,306.0,Delta Air Lines Inc.
2013-07-09,17:02,16:30,32.0,21:19,19:39,100.0,N566JB,312.0,JetBlue Airways
2013-07-09,18:16,18:15,1.0,22:16,21:35,41.0,N194DN,305.0,Delta Air Lines Inc.
2013-07-09,18:25,17:59,26.0,22:02,20:58,64.0,N597UA,312.0,United Air Lines Inc.
2013-07-09,18:32,17:10,82.0,22:05,20:15,110.0,N324AA,303.0,American Airlines Inc.
2013-07-09,19:58,16:55,183.0,22:51,20:05,166.0,N627VA,303.0,Virgin America
2013-07-09,21:38,20:25,73.0,00:23,23:24,59.0,N505UA,309.0,United Air Lines Inc.
2013-07-09,21:22,20:01,81.0,00:01,23:05,56.0,N639VA,302.0,Virgin America
2013-07-09,21:38,21:00,38.0,00:15,00:22,-7.0,N187DN,301.0,Delta Air Lines Inc.
2013-07-09,21:44,19:15,149.0,00:21,22:30,111.0,N336AA,303.0,American Airlines Inc.
2013-07-09,23:02,21:50,72.0,01:34,01:00,34.0,N339AA,297.0,American Airlines Inc.
2013-07-09,23:47,22:45,62.0,02:23,01:35,48.0,N763JB,306.0,JetBlue Airways
2013-07-09,15:41,15:45,-4.0,19:13,19:00,13.0,N327AA,317.0,American Airlines Inc.
2013-07-09,20:45,20:49,-4.0,23:51,23:48,3.0,N564JB,305.0,JetBlue Airways
2013-07-09,15:27,15:30,-3.0,19:26,18:50,36.0,N188DN,314.0,Delta Air Lines Inc.
2013-07-09,11:59,12:00,-1.0,14:39,14:55,-16.0,N713TW,310.0,Delta Air Lines Inc.
2013-07-09,13:44,13:45,-1.0,16:18,16:45,-27.0,N338AA,313.0,American Airlines Inc.
2013-07-09,06:58,07:00,-2.0,09:26,09:51,-25.0,N637JB,304.0,JetBlue Airways
2013-07-09,07:09,07:00,9.0,09:47,10:04,-17.0,N174DN,305.0,Delta Air Lines Inc.
2013-07-09,07:23,07:15,8.0,10:06,10:10,-4.0,N642VA,315.0,Virgin America
2013-07-09,07:32,07:30,2.0,10:11,10:25,-14.0,N339AA,304.0,American Airlines Inc.
2013-07-09,08:40,08:40,0.0,11:09,11:32,-23.0,N554UA,297.0,United Air Lines Inc.
2013-07-09,08:57,09:00,-3.0,11:21,11:56,-35.0,N722TW,305.0,Delta Air Lines Inc.
2013-07-09,09:14,09:15,-1.0,11:44,12:10,-26.0,N332AA,303.0,American Airlines Inc.
2013-07-09,14:49,14:49,0.0,18:27,17:48,39.0,N595UA,322.0,United Air Lines Inc.
2013-07-09,09:47,09:25,22.0,12:25,12:20,5.0,N640VA,311.0,Virgin America
2013-07-09,10:28,10:30,-2.0,12:58,13:25,-27.0,N328AA,306.0,American Airlines Inc.
2013-07-09,11:36,11:25,11.0,13:59,14:14,-15.0,N589UA,307.0,United Air Lines Inc.
2013-07-09,11:57,12:00,-3.0,14:31,14:50,-19.0,N335AA,307.0,American Airlines Inc.
2013-07-09,06:30,06:30,0.0,09:21,09:23,-2.0,N557UA,314.0,United Air Lines Inc.
2013-07-09,12:21,12:08,13.0,15:06,14:52,14.0,N621JB,304.0,JetBlue Airways
2013-07-09,13:02,13:00,2.0,15:41,15:55,-14.0,N853VA,311.0,Virgin America
2013-07-09,09:32,09:35,-3.0,11:58,12:21,-23.0,N537JB,299.0,JetBlue Airways
2013-07-10,17:33,16:30,63.0,21:27,19:39,108.0,N658JB,312.0,JetBlue Airways
2013-07-10,18:14,18:15,-1.0,22:40,21:35,65.0,N192DN,422.0,Delta Air Lines Inc.
2013-07-10,18:59,15:45,194.0,23:42,19:00,282.0,N335AA,346.0,American Airlines Inc.
