station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2013-07-26 14:53,66.00,61.00,83.79,0.00,0.00,0.00,30.06,1017.60,6.00,,FEW,SCT,BKN,OVC,100.00,900.00,1000.00,16000.00,BCFG BR,,,,,,,66.02,KLAX 261453Z 00000KT 6SM BCFG BR FEW001 SCT009 BKN010 OVC160 19/16 A3006 RMK AO2 SLP176 FG FEW001 BKN V SCT 60000 T01890161 53011 $,
LAX,2013-07-26 15:38,66.20,60.80,82.74,230.00,3.00,0.00,30.07,,6.00,,FEW,SCT,BKN,BKN,100.00,1200.00,16000.00,22000.00,BCFG BR,,,,,,,66.20,KLAX 261538Z 23003KT 6SM BCFG BR FEW001 SCT012 BKN160 BKN220 19/16 A3007 RMK AO2 FG FEW001 $,
LAX,2013-07-26 15:53,67.00,61.00,81.22,260.00,3.00,0.00,30.08,1018.30,6.00,,SCT,BKN,BKN,,1200.00,16000.00,22000.00,,BR,,,,,,,66.92,KLAX 261553Z 26003KT 6SM BR SCT012 BKN160 BKN220 19/16 A3008 RMK AO2 SLP183 T01940161 $,
LAX,2013-07-26 16:53,69.00,62.00,78.33,0.00,0.00,0.00,30.09,1018.90,7.00,,SCT,BKN,BKN,,1400.00,16000.00,22000.00,,,,,,,,,69.08,KLAX 261653Z 00000KT 7SM SCT014 BKN160 BKN220 21/17 A3009 RMK AO2 SLP189 T02060167 $,
LAX,2013-07-26 17:53,71.00,61.00,70.47,260.00,9.00,0.00,30.09,1018.80,7.00,,SCT,BKN,BKN,,1800.00,16000.00,22000.00,,,,,,,,,71.06,KLAX 261753Z 26009KT 7SM SCT018 BKN160 BKN220 22/16 A3009 RMK AO2 SLP188 60000 T02170161 10222 20178 50012 $,
LAX,2013-07-26 18:53,69.00,61.00,75.40,260.00,8.00,T,30.07,1018.20,7.00,,FEW,SCT,BKN,BKN,2000.00,11000.00,16000.00,25000.00,-RA,,,,,,,69.08,KLAX 261853Z 26008KT 7SM -RA FEW020 SCT110 BKN160 BKN250 21/16 A3007 RMK AO2 RAB53 SLP182 P0000 T02060161 $,
LAX,2013-07-26 19:53,68.00,62.00,81.29,260.00,8.00,T,30.06,1017.90,7.00,,FEW,SCT,BKN,BKN,3600.00,7000.00,11000.00,25000.00,,,,,,,,68.00,KLAX 261953Z 26008KT 7SM FEW036 SCT070 BKN110 BKN250 20/17 A3006 RMK AO2 RAE01 SLP179 P0000 T02000167 $,
LAX,2013-07-26 20:53,68.00,61.00,78.25,260.00,10.00,0.00,30.05,1017.60,7.00,,FEW,SCT,BKN,BKN,900.00,8000.00,14000.00,25000.00,,,,,,,,68.00,KLAX 262053Z 26010KT 7SM FEW009 SCT080 BKN140 BKN250 20/16 A3005 RMK AO2 SLP176 60000 T02000161 56012 $,
LAX,2013-07-26 21:53,69.00,60.00,73.02,270.00,9.00,0.00,30.04,1017.00,7.00,,FEW,SCT,BKN,BKN,900.00,8000.00,15000.00,25000.00,,,,,,,,69.08,KLAX 262153Z 27009KT 7SM FEW009 SCT080 BKN150 BKN250 21/16 A3004 RMK AO2 SLP170 T02060156 $,
LAX,2013-07-26 22:53,73.00,61.00,65.90,250.00,9.00,0.00,30.02,1016.40,8.00,,SCT,BKN,BKN,,10000.00,15000.00,25000.00,,,,,,,,,73.04,KLAX 262253Z 25009KT 8SM SCT100 BKN150 BKN250 23/16 A3002 RMK AO2 SLP164 T02280161 $,
LAX,2013-07-26 23:53,72.00,60.00,66.20,260.00,10.00,0.00,30.01,1016.20,10.00,,FEW,BKN,BKN,,10000.00,14000.00,25000.00,,,,,,,,,71.96,KLAX 262353Z 26010KT 10SM FEW100 BKN140 BKN250 22/16 A3001 RMK AO2 SLP162 60000 T02220156 10228 20194 56013 $,
LAX,2013-07-27 00:53,69.00,60.00,73.02,270.00,13.00,0.00,30.00,1015.80,10.00,,FEW,SCT,BKN,,6000.00,14000.00,25000.00,,,,,,,,,69.08,KLAX 270053Z 27013KT 10SM FEW060 SCT140 BKN250 21/16 A3000 RMK AO2 SLP158 T02060156 $,
LAX,2013-07-27 01:53,67.00,59.00,75.69,250.00,11.00,0.00,29.99,1015.40,10.00,,SCT,BKN,,,14000.00,25000.00,,,,,,,,,,66.92,KLAX 270153Z 25011KT 10SM SCT140 BKN250 19/15 A2999 RMK AO2 SLP154 T01940150 $,
LAX,2013-07-27 02:53,67.00,60.00,78.66,250.00,9.00,0.00,29.99,1015.50,10.00,,SCT,SCT,,,14000.00,20000.00,,,,,,,,,,66.92,KLAX 270253Z 25009KT 10SM SCT140 SCT200 19/16 A2999 RMK AO2 SLP155 T01940156 55007 $,
LAX,2013-07-27 03:53,66.00,60.00,81.15,240.00,10.00,0.00,30.00,1015.70,10.00,,SCT,,,,14000.00,,,,,,,,,,,66.02,KLAX 270353Z 24010KT 10SM SCT140 19/16 A3000 RMK AO2 SLP157 T01890156 $,
LAX,2013-07-27 04:53,64.00,60.00,86.95,230.00,8.00,0.00,30.01,1016.10,10.00,,SCT,SCT,,,1000.00,14000.00,,,,,,,,,,64.04,KLAX 270453Z 23008KT 10SM SCT010 SCT140 18/16 A3001 RMK AO2 SLP161 T01780156 $,
LAX,2013-07-27 05:16,64.40,60.80,88.09,230.00,8.00,0.00,30.01,,10.00,,BKN,,,,1000.00,,,,,,,,,,,64.40,KLAX 270516Z 23008KT 10SM BKN010 18/16 A3001 RMK AO2 $,
LAX,2013-07-27 05:53,64.00,60.00,86.95,230.00,6.00,0.00,30.03,1016.50,10.00,,SCT,BKN,,,1000.00,15000.00,,,,,,,,,,64.04,KLAX 270553Z 23006KT 10SM SCT010 BKN150 18/16 A3003 RMK AO2 SLP165 T01780156 10222 20178 53010 $,
LAX,2013-07-27 06:53,64.00,60.00,86.95,210.00,3.00,0.00,30.02,1016.40,10.00,,BKN,BKN,,,800.00,15000.00,,,,,,,,,,64.04,KLAX 270653Z 21003KT 10SM BKN008 BKN150 18/16 A3002 RMK AO2 SLP164 T01780156 $,
LAX,2013-07-27 07:18,64.40,60.80,88.09,210.00,6.00,0.00,30.02,,10.00,,SCT,,,,800.00,,,,,,,,,,,64.40,KLAX 270718Z 21006KT 10SM SCT008 18/16 A3002 RMK AO2 $,
LAX,2013-07-27 07:53,64.00,60.00,86.95,260.00,6.00,0.00,30.01,1016.10,10.00,,SCT,BKN,,,800.00,15000.00,,,,,,,,,,64.04,KLAX 270753Z 26006KT 10SM SCT008 BKN150 18/16 A3001 RMK AO2 SLP161 T01780156 402280172 $,
LAX,2013-07-27 08:53,64.00,59.00,83.66,250.00,7.00,0.00,30.01,1016.00,10.00,,SCT,SCT,,,900.00,15000.00,,,,,,,,,,64.04,KLAX 270853Z 25007KT 10SM SCT009 SCT150 18/15 A3001 RMK AO2 SLP160 T01780150 57005 $,
LAX,2013-07-27 09:47,64.40,60.80,88.09,230.00,4.00,0.00,30.01,,10.00,,BKN,,,,900.00,,,,,,,,,,,64.40,KLAX 270947Z 23004KT 10SM BKN009 18/16 A3001 RMK AO2 $,
LAX,2013-07-27 09:53,64.00,60.00,86.95,240.00,6.00,0.00,30.01,1016.00,10.00,,OVC,,,,900.00,,,,,,,,,,,64.04,KLAX 270953Z 24006KT 10SM OVC009 18/16 A3001 RMK AO2 SLP160 T01780156 $,
LAX,2013-07-27 10:53,64.00,60.00,86.95,270.00,6.00,0.00,30.01,1015.80,10.00,,BKN,,,,900.00,,,,,,,,,,,64.04,KLAX 271053Z 27006KT 10SM BKN009 18/16 A3001 RMK AO2 SLP158 T01780156 $,
LAX,2013-07-27 11:53,63.00,59.00,86.90,250.00,6.00,0.00,30.00,1015.80,10.00,,OVC,,,,900.00,,,,,,,,,,,62.96,KLAX 271153Z 25006KT 10SM OVC009 17/15 A3000 RMK AO2 SLP158 T01720150 10178 20172 58002 $,
LAX,2013-07-27 12:20,62.60,59.00,88.00,260.00,4.00,0.00,30.00,,10.00,,SCT,,,,900.00,,,,,,,,,,,62.60,KLAX 271220Z 26004KT 10SM SCT009 17/15 A3000 RMK AO2 $,
LAX,2013-07-27 12:53,63.00,60.00,90.31,0.00,0.00,0.00,30.01,1015.90,10.00,,BKN,,,,900.00,,,,,,,,,,,62.96,KLAX 271253Z 00000KT 10SM BKN009 17/16 A3001 RMK AO2 SLP159 T01720156 $,
LAX,2013-07-27 13:53,63.00,60.00,90.31,250.00,4.00,0.00,30.01,1016.00,10.00,,BKN,,,,900.00,,,,,,,,,,,62.96,KLAX 271353Z 25004KT 10SM BKN009 17/16 A3001 RMK AO2 SLP160 T01720156 $,
LAX,2013-07-27 14:53,64.00,60.00,86.95,,3.00,0.00,30.02,1016.40,9.00,,BKN,BKN,,,900.00,14000.00,,,,,,,,,,64.04,KLAX 271453Z VRB03KT 9SM BKN009 BKN140 18/16 A3002 RMK AO2 SLP164 T01780156 53006 $,
LAX,2013-07-27 15:28,66.20,59.00,77.60,260.00,5.00,0.00,30.02,,9.00,,SCT,BKN,BKN,,1000.00,14000.00,22000.00,,,,,,,,,66.20,KLAX 271528Z 26005KT 9SM SCT010 BKN140 BKN220 19/15 A3002 RMK AO2 $,
LAX,2013-07-27 15:53,66.00,60.00,81.15,260.00,4.00,0.00,30.01,1016.20,8.00,,FEW,SCT,BKN,,1000.00,14000.00,22000.00,,,,,,,,,66.02,KLAX 271553Z 26004KT 8SM FEW010 SCT140 BKN220 19/16 A3001 RMK AO2 SLP162 T01890156 $,
LAX,2013-07-27 16:24,66.20,60.80,82.74,,3.00,0.00,30.01,,8.00,,FEW,SCT,,,800.00,22000.00,,,,,,,,,,66.20,KLAX 271624Z VRB03KT 8SM FEW008 SCT220 19/16 A3001 RMK AO2 $,
LAX,2013-07-27 16:53,69.00,60.00,73.02,250.00,3.00,0.00,30.00,1015.80,9.00,,FEW,SCT,,,800.00,22000.00,,,,,,,,,,69.08,KLAX 271653Z 25003KT 9SM FEW008 SCT220 21/16 A3000 RMK AO2 SLP158 T02060156 $,
LAX,2013-07-27 17:53,69.00,60.00,73.02,260.00,11.00,0.00,30.00,1015.70,8.00,,FEW,SCT,,,800.00,22000.00,,,,,,,,,,69.08,KLAX 271753Z 26011KT 8SM FEW008 SCT220 21/16 A3000 RMK AO2 SLP157 T02060156 10211 20172 56006 $,
LAX,2013-07-27 18:53,70.00,59.00,68.13,260.00,11.00,0.00,29.99,1015.60,10.00,,SCT,SCT,BKN,,900.00,11000.00,23000.00,,,,,,,,,69.98,KLAX 271853Z 26011KT 10SM SCT009 SCT110 BKN230 21/15 A2999 RMK AO2 SLP156 T02110150 $,
LAX,2013-07-27 19:53,69.00,59.00,70.26,270.00,10.00,0.00,29.98,1015.10,10.00,,FEW,SCT,SCT,,1000.00,11000.00,23000.00,,,,,,,,,69.08,KLAX 271953Z 27010KT 10SM FEW010 SCT110 SCT230 21/15 A2998 RMK AO2 SLP151 T02060150 $,
LAX,2013-07-27 20:53,70.00,59.00,68.13,250.00,9.00,0.00,29.96,1014.30,10.00,,FEW,SCT,SCT,BKN,1000.00,11000.00,18000.00,23000.00,,,,,,,,69.98,KLAX 272053Z 25009KT 10SM FEW010 SCT110 SCT180 BKN230 21/15 A2996 RMK AO2 SLP143 TCU DSNT N T02110150 58014 $,
LAX,2013-07-27 21:39,69.80,60.80,73.09,250.00,11.00,0.00,29.95,,10.00,,FEW,SCT,SCT,,900.00,11000.00,17000.00,,,,,,,,,69.80,KLAX 272139Z 25011KT 10SM FEW009 SCT110 SCT170 21/16 A2995 RMK AO2 $,
LAX,2013-07-27 21:53,70.00,59.00,68.13,270.00,12.00,0.00,29.95,1013.90,10.00,,FEW,SCT,SCT,,900.00,11000.00,17000.00,,,,,,,,,69.98,KLAX 272153Z 27012KT 10SM FEW009 SCT110 SCT170 21/15 A2995 RMK AO2 SLP139 T02110150 $,
LAX,2013-07-27 22:46,68.00,60.80,77.75,260.00,11.00,0.00,29.93,,9.00,,BKN,,,,900.00,,,,,,,,,,,68.00,KLAX 272246Z 26011KT 9SM BKN009 20/16 A2993 RMK AO2 $,
LAX,2013-07-27 22:53,68.00,60.00,75.78,270.00,9.00,0.00,29.93,1013.30,9.00,,BKN,,,,900.00,,,,,,,,,,,68.00,KLAX 272253Z 27009KT 9SM BKN009 20/16 A2993 RMK AO2 SLP133 T02000156 $,
LAX,2013-07-27 23:53,67.00,59.00,75.69,270.00,10.00,0.00,29.92,1013.10,10.00,,BKN,BKN,,,900.00,5500.00,,,,,,,,,,66.92,KLAX 272353Z 27010KT 10SM BKN009 BKN055 19/15 A2992 RMK AO2 SLP131 T01940150 10211 20194 56013 $,
LAX,2013-07-28 00:53,65.00,59.00,81.07,240.00,11.00,0.00,29.90,1012.60,10.00,,OVC,,,,700.00,,,,,,,,,,,64.94,KLAX 280053Z 24011KT 10SM OVC007 18/15 A2990 RMK AO2 SLP126 T01830150 $,
LAX,2013-07-28 01:53,64.00,60.00,86.95,240.00,7.00,0.00,29.90,1012.30,10.00,,OVC,,,,700.00,,,,,,,,,,,64.04,KLAX 280153Z 24007KT 10SM OVC007 18/16 A2990 RMK AO2 SLP123 T01780156 $,
LAX,2013-07-28 02:53,63.00,58.00,83.60,260.00,10.00,0.00,29.91,1012.60,10.00,,BKN,,,,700.00,,,,,,,,,,,62.96,KLAX 280253Z 26010KT 10SM BKN007 17/14 A2991 RMK AO2 SLP126 T01720144 55005 $,
LAX,2013-07-28 03:53,64.00,58.00,80.49,260.00,9.00,0.00,29.92,1012.90,10.00,,BKN,,,,900.00,,,,,,,,,,,64.04,KLAX 280353Z 26009KT 10SM BKN009 18/14 A2992 RMK AO2 SLP129 T01780144 $,
LAX,2013-07-28 04:53,63.00,58.00,83.60,260.00,8.00,0.00,29.93,1013.40,10.00,,BKN,,,,900.00,,,,,,,,,,,62.96,KLAX 280453Z 26008KT 10SM BKN009 17/14 A2993 RMK AO2 SLP134 T01720144 $,
LAX,2013-07-28 05:53,63.00,59.00,86.90,280.00,10.00,0.00,29.93,1013.30,10.00,,OVC,,,,900.00,,,,,,,,,,,62.96,KLAX 280553Z 28010KT 10SM OVC009 17/15 A2993 RMK AO2 SLP133 T01720150 10194 20172 50008 $,
LAX,2013-07-28 06:53,63.00,59.00,86.90,260.00,5.00,0.00,29.93,1013.10,10.00,,OVC,,,,900.00,,,,,,,,,,,62.96,KLAX 280653Z 26005KT 10SM OVC009 17/15 A2993 RMK AO2 SLP131 T01720150 $,
LAX,2013-07-28 07:53,63.00,59.00,86.90,240.00,3.00,0.00,29.93,1013.10,10.00,,OVC,,,,900.00,,,,,,,,,,,62.96,KLAX 280753Z 24003KT 10SM OVC009 17/15 A2993 RMK AO2 SLP131 T01720150 402110172 $,
LAX,2013-07-28 08:53,63.00,59.00,86.90,260.00,5.00,0.00,29.91,1012.60,8.00,,OVC,,,,700.00,,,,,,,,,,,62.96,KLAX 280853Z 26005KT 8SM OVC007 17/15 A2991 RMK AO2 SLP126 T01720150 58007 $,
LAX,2013-07-28 09:53,63.00,60.00,90.31,0.00,0.00,0.00,29.90,1012.20,8.00,,OVC,,,,700.00,,,,,,,,,,,62.96,KLAX 280953Z 00000KT 8SM OVC007 17/16 A2990 RMK AO2 SLP122 T01720156 $,
LAX,2013-07-28 10:53,63.00,60.00,90.31,260.00,3.00,0.00,29.90,1012.20,8.00,,OVC,,,,700.00,,,,,,,,,,,62.96,KLAX 281053Z 26003KT 8SM OVC007 17/16 A2990 RMK AO2 SLP122 T01720156 $,
LAX,2013-07-28 11:53,63.00,60.00,90.31,0.00,0.00,0.00,29.90,1012.20,6.00,,OVC,,,,700.00,,,,BR,,,,,,,62.96,KLAX 281153Z 00000KT 6SM BR OVC007 17/16 A2990 RMK AO2 SLP122 T01720156 10172 20172 55004 $,
LAX,2013-07-28 12:53,63.00,60.00,90.31,280.00,4.00,0.00,29.90,1012.50,8.00,,OVC,,,,700.00,,,,,,,,,,,62.96,KLAX 281253Z 28004KT 8SM OVC007 17/16 A2990 RMK AO2 SLP125 T01720156 $,
LAX,2013-07-28 13:53,64.00,60.00,86.95,250.00,5.00,0.00,29.92,1013.00,6.00,,OVC,,,,700.00,,,,BR,,,,,,,64.04,KLAX 281353Z 25005KT 6SM BR OVC007 18/16 A2992 RMK AO2 SLP130 T01780156 $,
LAX,2013-07-28 14:53,63.00,61.00,93.25,260.00,5.00,0.00,29.93,1013.40,4.00,,OVC,,,,700.00,,,,BR,,,,,,,62.96,KLAX 281453Z 26005KT 4SM BR OVC007 17/16 A2993 RMK AO2 SLP134 T01720161 53010 $,
LAX,2013-07-28 15:53,63.00,61.00,93.25,260.00,4.00,0.00,29.94,1013.70,6.00,,OVC,,,,700.00,,,,BR,,,,,,,62.96,KLAX 281553Z 26004KT 6SM BR OVC007 17/16 A2994 RMK AO2 SLP137 T01720161 $,
LAX,2013-07-28 16:53,64.00,60.00,86.95,240.00,5.00,0.00,29.93,1013.60,8.00,,OVC,,,,800.00,,,,,,,,,,,64.04,KLAX 281653Z 24005KT 8SM OVC008 18/16 A2993 RMK AO2 SLP136 T01780156 $,
LAX,2013-07-28 17:31,64.40,60.80,88.09,260.00,4.00,0.00,29.94,,8.00,,OVC,,,,800.00,,,,,,,,,,,64.40,KLAX 281731Z COR 26004KT 8SM OVC008 18/16 A2994 RMK AO2 $,
LAX,2013-07-28 17:53,66.00,61.00,83.79,270.00,5.00,0.00,29.94,1013.60,8.00,,BKN,OVC,,,800.00,1300.00,,,,,,,,,,66.02,KLAX 281753Z 27005KT 8SM BKN008 OVC013 19/16 A2994 RMK AO2 SLP136 T01890161 10189 20172 51003 $,
LAX,2013-07-28 18:33,66.20,60.80,82.74,270.00,8.00,0.00,29.94,,9.00,,SCT,OVC,,,800.00,1700.00,,,,,,,,,,66.20,KLAX 281833Z 27008KT 9SM SCT008 OVC017 19/16 A2994 RMK AO2 $,
LAX,2013-07-28 18:53,69.00,60.00,73.02,250.00,8.00,0.00,29.94,1013.60,10.00,,FEW,SCT,OVC,,800.00,1200.00,1900.00,,,,,,,,,69.08,KLAX 281853Z 25008KT 10SM FEW008 SCT012 OVC019 21/16 A2994 RMK AO2 SLP136 T02060156 $,
LAX,2013-07-28 19:53,70.00,59.00,68.13,260.00,9.00,0.00,29.93,1013.30,10.00,,BKN,BKN,,,1400.00,1900.00,,,,,,,,,,69.98,KLAX 281953Z 26009KT 10SM BKN014 BKN019 21/15 A2993 RMK AO2 SLP133 T02110150 $,
LAX,2013-07-28 20:53,70.00,59.00,68.13,270.00,11.00,0.00,29.92,1012.90,10.00,,BKN,,,,1400.00,,,,,,,,,,,69.98,KLAX 282053Z 27011KT 10SM BKN014 21/15 A2992 RMK AO2 SLP129 T02110150 58006 $,
LAX,2013-07-28 21:53,68.00,59.00,72.92,250.00,11.00,0.00,29.91,1012.70,10.00,,OVC,,,,1400.00,,,,,,,,,,,68.00,KLAX 282153Z 25011KT 10SM OVC014 20/15 A2991 RMK AO2 SLP127 T02000150 $,
LAX,2013-07-28 22:53,68.00,59.00,72.92,250.00,11.00,0.00,29.90,1012.30,10.00,,BKN,,,,1200.00,,,,,,,,,,,68.00,KLAX 282253Z 25011KT 10SM BKN012 20/15 A2990 RMK AO2 SLP123 T02000150 $,
LAX,2013-07-28 23:53,67.00,59.00,75.69,260.00,11.00,0.00,29.90,1012.40,10.00,,OVC,,,,1200.00,,,,,,,,,,,66.92,KLAX 282353Z 26011KT 10SM OVC012 19/15 A2990 RMK AO2 SLP124 T01940150 10217 20189 55005 $,
LAX,2013-07-29 00:53,66.00,59.00,78.08,260.00,8.00,0.00,29.90,1012.20,10.00,,OVC,,,,1000.00,,,,,,,,,,,66.02,KLAX 290053Z 26008KT 10SM OVC010 19/15 A2990 RMK AO2 SLP122 T01890150 $,
LAX,2013-07-29 01:53,65.00,58.00,77.99,260.00,7.00,0.00,29.90,1012.30,10.00,,BKN,,,,1000.00,,,,,,,,,,,64.94,KLAX 290153Z 26007KT 10SM BKN010 18/14 A2990 RMK AO2 SLP123 T01830144 $,
LAX,2013-07-29 02:53,63.00,58.00,83.60,260.00,6.00,0.00,29.90,1012.40,10.00,,BKN,,,,1000.00,,,,,,,,,,,62.96,KLAX 290253Z 26006KT 10SM BKN010 17/14 A2990 RMK AO2 SLP124 T01720144 55001 $,
LAX,2013-07-29 03:53,64.00,59.00,83.66,270.00,8.00,0.00,29.91,1012.70,10.00,,OVC,,,,1000.00,,,,,,,,,,,64.04,KLAX 290353Z 27008KT 10SM OVC010 18/15 A2991 RMK AO2 SLP127 T01780150 $,
LAX,2013-07-29 04:53,64.00,58.00,80.49,250.00,7.00,0.00,29.93,1013.30,10.00,,OVC,,,,1000.00,,,,,,,,,,,64.04,KLAX 290453Z 25007KT 10SM OVC010 18/14 A2993 RMK AO2 SLP133 T01780144 $,
LAX,2013-07-29 05:53,64.00,58.00,80.49,250.00,7.00,0.00,29.93,1013.40,10.00,,OVC,,,,1200.00,,,,,,,,,,,64.04,KLAX 290553Z 25007KT 10SM OVC012 18/14 A2993 RMK AO2 SLP134 T01780144 10194 20172 51010 $,
LAX,2013-07-29 06:53,64.00,58.00,80.49,230.00,5.00,0.00,29.93,1013.40,10.00,,OVC,,,,1000.00,,,,,,,,,,,64.04,KLAX 290653Z 23005KT 10SM OVC010 18/14 A2993 RMK AO2 SLP134 T01780144 $,
LAX,2013-07-29 07:53,64.00,58.00,80.49,0.00,0.00,0.00,29.93,1013.40,10.00,,OVC,,,,1000.00,,,,,,,,,,,64.04,KLAX 290753Z 00000KT 10SM OVC010 18/14 A2993 RMK AO2 SLP134 T01780144 402170172 $,
LAX,2013-07-29 08:53,65.00,58.00,77.99,0.00,0.00,0.00,29.93,1013.20,10.00,,OVC,,,,1200.00,,,,,,,,,,,64.94,KLAX 290853Z 00000KT 10SM OVC012 18/14 A2993 RMK AO2 SLP132 T01830144 58001 $,
LAX,2013-07-29 09:53,64.00,58.00,80.49,310.00,3.00,0.00,29.93,1013.30,10.00,,OVC,,,,1200.00,,,,,,,,,,,64.04,KLAX 290953Z 31003KT 10SM OVC012 18/14 A2993 RMK AO2 SLP133 T01780144 $,
LAX,2013-07-29 10:53,64.00,58.00,80.49,290.00,4.00,0.00,29.93,1013.20,10.00,,OVC,,,,1200.00,,,,,,,,,,,64.04,KLAX 291053Z 29004KT 10SM OVC012 18/14 A2993 RMK AO2 SLP132 T01780144 $,
LAX,2013-07-29 10:59,64.40,57.20,77.45,280.00,3.00,0.00,29.93,,10.00,,OVC,,,,1700.00,,,,,,,,,,,64.40,KLAX 291059Z 28003KT 10SM OVC017 18/14 A2993 RMK AO2 $,
LAX,2013-07-29 11:53,64.00,58.00,80.49,250.00,3.00,0.00,29.94,1013.50,10.00,,BKN,,,,1600.00,,,,,,,,,,,64.04,KLAX 291153Z 25003KT 10SM BKN016 18/14 A2994 RMK AO2 SLP135 T01780144 10183 20178 53003 $,
LAX,2013-07-29 12:53,64.00,58.00,80.49,280.00,4.00,0.00,29.95,1014.00,9.00,,SCT,OVC,,,1200.00,1700.00,,,BCFG,,,,,,,64.04,KLAX 291253Z 28004KT 9SM BCFG SCT012 OVC017 18/14 A2995 RMK AO2 SLP140 T01780144 $,
LAX,2013-07-29 13:53,65.00,57.00,75.51,240.00,6.00,0.00,29.96,1014.50,10.00,,SCT,OVC,,,1400.00,1800.00,,,BCFG,,,,,,,64.94,KLAX 291353Z 24006KT 10SM BCFG SCT014 OVC018 18/14 A2996 RMK AO2 SLP145 T01830139 $,
LAX,2013-07-29 14:53,65.00,57.00,75.51,290.00,3.00,0.00,29.97,1014.90,10.00,,SCT,BKN,,,1200.00,1800.00,,,BCFG,,,,,,,64.94,KLAX 291453Z 29003KT 10SM BCFG SCT012 BKN018 18/14 A2997 RMK AO2 SLP149 T01830139 51012 $,
LAX,2013-07-29 15:53,66.00,57.00,72.72,260.00,4.00,0.00,29.99,1015.40,10.00,,SCT,BKN,,,1200.00,1800.00,,,BCFG,,,,,,,66.02,KLAX 291553Z 26004KT 10SM BCFG SCT012 BKN018 19/14 A2999 RMK AO2 SLP154 T01890139 $,
LAX,2013-07-29 16:03,66.20,57.20,72.74,230.00,7.00,0.00,29.99,,9.00,,SCT,,,,2000.00,,,,,,,,,,,66.20,KLAX 291603Z 23007KT 9SM SCT020 19/14 A2999 RMK AO2 SCT V BKN $,
LAX,2013-07-29 16:53,68.00,56.00,65.31,210.00,3.00,0.00,30.00,1015.80,9.00,,SCT,,,,2000.00,,,,,,,,,,,68.00,KLAX 291653Z 21003KT 9SM SCT020 20/13 A3000 RMK AO2 SLP158 T02000133 $,
LAX,2013-07-29 17:53,71.00,56.00,58.82,250.00,7.00,0.00,30.01,1016.10,9.00,,FEW,,,,2600.00,,,,,,,,,,,71.06,KLAX 291753Z 25007KT 9SM FEW026 22/13 A3001 RMK AO2 SLP161 T02170133 10217 20178 51013,
LAX,2013-07-29 18:53,70.00,57.00,63.45,260.00,8.00,0.00,30.02,1016.30,10.00,,FEW,,,,2800.00,,,,,,,,,,,69.98,KLAX 291853Z 26008KT 10SM FEW028 21/14 A3002 RMK AO2 SLP163 T02110139,
LAX,2013-07-29 19:53,71.00,57.00,61.16,270.00,11.00,0.00,30.02,1016.50,10.00,,FEW,,,,2900.00,,,,,,,,,,,71.06,KLAX 291953Z 27011KT 10SM FEW029 22/14 A3002 RMK AO2 SLP165 T02170139,
LAX,2013-07-29 20:53,71.00,57.00,61.16,250.00,11.00,0.00,30.01,1016.10,10.00,,FEW,,,,3000.00,,,,,,,,,,,71.06,KLAX 292053Z 25011KT 10SM FEW030 22/14 A3001 RMK AO2 SLP161 T02170139 50001,
LAX,2013-07-29 21:53,71.00,57.00,61.16,270.00,10.00,0.00,30.00,1015.80,10.00,,FEW,SCT,,,1800.00,9000.00,,,,,,,,,,71.06,KLAX 292153Z 27010KT 10SM FEW018 SCT090 22/14 A3000 RMK AO2 SLP158 T02170139,
LAX,2013-07-29 22:53,70.00,57.00,63.45,260.00,11.00,0.00,29.99,1015.50,10.00,16.00,FEW,,,,9000.00,,,,,,,,,,,69.98,KLAX 292253Z 26011G16KT 10SM FEW090 21/14 A2999 RMK AO2 SLP155 T02110139,
LAX,2013-07-29 23:53,68.00,57.00,67.91,260.00,12.00,0.00,29.99,1015.40,10.00,,FEW,SCT,,,1000.00,9000.00,,,,,,,,,,68.00,KLAX 292353Z 26012KT 10SM FEW010 SCT090 20/14 A2999 RMK AO2 SLP154 T02000139 10222 20200 56007,
LAX,2013-07-30 00:53,67.00,56.00,67.79,260.00,13.00,0.00,29.98,1015.10,10.00,,FEW,SCT,,,1000.00,9000.00,,,,,,,,,,66.92,KLAX 300053Z 26013KT 10SM FEW010 SCT090 19/13 A2998 RMK AO2 SLP151 T01940133,
LAX,2013-07-30 01:53,65.00,56.00,72.62,270.00,14.00,0.00,29.98,1015.10,10.00,,FEW,SCT,,,1000.00,25000.00,,,,,,,,,,64.94,KLAX 300153Z 27014KT 10SM FEW010 SCT250 18/13 A2998 RMK AO2 SLP151 T01830133,
LAX,2013-07-30 02:53,64.00,56.00,74.94,270.00,13.00,0.00,29.99,1015.50,10.00,,FEW,SCT,,,1000.00,25000.00,,,,,,,,,,64.04,KLAX 300253Z 27013KT 10SM FEW010 SCT250 18/13 A2999 RMK AO2 SLP155 T01780133 53001,
LAX,2013-07-30 03:53,64.00,57.00,77.92,260.00,10.00,0.00,30.01,1016.00,10.00,,FEW,SCT,,,1000.00,25000.00,,,,,,,,,,64.04,KLAX 300353Z 26010KT 10SM FEW010 SCT250 18/14 A3001 RMK AO2 SLP160 T01780139,
